configuration,status,condition,target_modality_group,nominal_supported_window_fraction,position,random_replicates,eligible_count,total_count,coverage,CLEAN_ONCE_fallback_count,completed_seeds,macro_F1_mean,macro_F1_seed_sd_ddof1,MAE_mean,MAE_seed_sd_ddof1
B-A-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,A:0.3:back,A,0.3,back,1,724,728,0.9945054945054945,4,17;29;43,0.3612067866949668,0.003930767536427532,0.8590334699754735,0.00931374993210074
B-A-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,A:0.3:random,A,0.3,random,3,724,728,0.9945054945054945,4,17;29;43,0.35387273968163085,0.008978888928592933,0.8593513680230661,0.014092304079771814
B-A-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,A:0.5:front,A,0.5,front,1,724,728,0.9945054945054945,4,17;29;43,0.3591581832259337,0.011279533657611645,0.8713102901120217,0.01475986831264383
B-A-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,A:0.5:middle,A,0.5,middle,1,724,728,0.9945054945054945,4,17;29;43,0.3452026509818306,0.017319521402909557,0.8712734175091627,0.022584412340521016
B-A-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,A:0.5:back,A,0.5,back,1,724,728,0.9945054945054945,4,17;29;43,0.3396831807368533,0.020486010830493572,0.8824066499188127,0.015917550945109906
B-A-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,A:0.5:random,A,0.5,random,3,724,728,0.9945054945054945,4,17;29;43,0.3486935380722087,0.00572748947281942,0.8705027843652638,0.020735289763917027
B-A-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,A:0.7:front,A,0.7,front,1,718,728,0.9862637362637363,10,17;29;43,0.3394308260519885,0.003813948170688181,0.9155914125809571,0.02803169199253187
B-A-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,A:0.7:middle,A,0.7,middle,1,718,728,0.9862637362637363,10,17;29;43,0.3519431450591924,0.015036331670814664,0.889680060610845,0.02089718288778684
B-A-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,A:0.7:back,A,0.7,back,1,718,728,0.9862637362637363,10,17;29;43,0.3391601527809042,0.012473610936979488,0.9065974567431659,0.008334540892982344
B-A-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,A:0.7:random,A,0.7,random,3,718,728,0.9862637362637363,10,17;29;43,0.3425401649132773,0.008449590548666211,0.9123293807725031,0.019860869000623418
B-A-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,V:0.1:front,V,0.1,front,1,703,728,0.9656593406593407,25,17;29;43,0.3654756438740783,0.009693623980381887,0.8450225580143278,0.006929744568220537
B-A-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,V:0.1:middle,V,0.1,middle,1,703,728,0.9656593406593407,25,17;29;43,0.3654756438740783,0.009693623980381887,0.8450225580143278,0.006929744568220537
B-A-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,V:0.1:back,V,0.1,back,1,703,728,0.9656593406593407,25,17;29;43,0.3654756438740783,0.009693623980381887,0.8450225580143278,0.006929744568220537
B-A-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,V:0.1:random,V,0.1,random,3,703,728,0.9656593406593407,25,17;29;43,0.3654756438740783,0.009693623980381887,0.8450225580143278,0.006929744568220543
B-A-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,V:0.3:front,V,0.3,front,1,703,728,0.9656593406593407,25,17;29;43,0.3654756438740783,0.009693623980381887,0.8450225580143278,0.006929744568220537
B-A-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,V:0.3:middle,V,0.3,middle,1,703,728,0.9656593406593407,25,17;29;43,0.3654756438740783,0.009693623980381887,0.8450225580143278,0.006929744568220537
B-A-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,V:0.3:back,V,0.3,back,1,703,728,0.9656593406593407,25,17;29;43,0.3654756438740783,0.009693623980381887,0.8450225580143278,0.006929744568220537
B-A-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,V:0.3:random,V,0.3,random,3,703,728,0.9656593406593407,25,17;29;43,0.3654756438740783,0.009693623980381887,0.8450225580143278,0.006929744568220543
B-A-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,V:0.5:front,V,0.5,front,1,703,728,0.9656593406593407,25,17;29;43,0.3654756438740783,0.009693623980381887,0.8450225580143278,0.006929744568220537
B-A-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,V:0.5:middle,V,0.5,middle,1,703,728,0.9656593406593407,25,17;29;43,0.3654756438740783,0.009693623980381887,0.8450225580143278,0.006929744568220537
B-A-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,V:0.5:back,V,0.5,back,1,703,728,0.9656593406593407,25,17;29;43,0.3654756438740783,0.009693623980381887,0.8450225580143278,0.006929744568220537
B-A-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,V:0.5:random,V,0.5,random,3,703,728,0.9656593406593407,25,17;29;43,0.3654756438740783,0.009693623980381887,0.8450225580143278,0.006929744568220543
B-A-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,V:0.7:front,V,0.7,front,1,694,728,0.9532967032967034,34,17;29;43,0.3654756438740783,0.009693623980381887,0.8450225580143278,0.006929744568220537
B-A-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,V:0.7:middle,V,0.7,middle,1,694,728,0.9532967032967034,34,17;29;43,0.3654756438740783,0.009693623980381887,0.8450225580143278,0.006929744568220537
B-A-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,V:0.7:back,V,0.7,back,1,694,728,0.9532967032967034,34,17;29;43,0.3654756438740783,0.009693623980381887,0.8450225580143278,0.006929744568220537
B-A-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,V:0.7:random,V,0.7,random,3,694,728,0.9532967032967034,34,17;29;43,0.3654756438740783,0.009693623980381887,0.8450225580143278,0.006929744568220543
B-A-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TA:0.1:front,TA,0.1,front,1,724,728,0.9945054945054945,4,17;29;43,0.34942949946220175,0.011630215791950928,0.8508157789236086,0.009749327861120611
B-A-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TA:0.1:middle,TA,0.1,middle,1,724,728,0.9945054945054945,4,17;29;43,0.35162817343528685,0.013200299578031493,0.8458740124779037,0.010056071567760753
B-A-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TA:0.1:back,TA,0.1,back,1,724,728,0.9945054945054945,4,17;29;43,0.35956838614271835,0.004678384048585332,0.8444195170674133,0.009480608079523587
B-A-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TA:0.1:random,TA,0.1,random,3,724,728,0.9945054945054945,4,17;29;43,0.35109463310397215,0.0017220137487308463,0.8481745118094515,0.008575202754718278
B-A-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TA:0.3:front,TA,0.3,front,1,724,728,0.9945054945054945,4,17;29;43,0.3607147544386935,0.004805098682220624,0.860702257491096,0.011602339782505735
B-A-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TA:0.3:middle,TA,0.3,middle,1,724,728,0.9945054945054945,4,17;29;43,0.3496182816807889,0.02099505911372576,0.8560197911545723,0.01745963660683194
B-A-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TA:0.3:back,TA,0.3,back,1,724,728,0.9945054945054945,4,17;29;43,0.3612067866949668,0.003930767536427532,0.8590334699754735,0.00931374993210074
B-A-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TA:0.3:random,TA,0.3,random,3,724,728,0.9945054945054945,4,17;29;43,0.3538584677062277,0.006205858065063529,0.859243773573239,0.01068713387117239
B-A-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TA:0.5:front,TA,0.5,front,1,724,728,0.9945054945054945,4,17;29;43,0.3591581832259337,0.011279533657611645,0.8713102901120217,0.01475986831264383
B-A-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TA:0.5:middle,TA,0.5,middle,1,724,728,0.9945054945054945,4,17;29;43,0.3452026509818306,0.017319521402909557,0.8712734175091627,0.022584412340521016
B-A-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TA:0.5:back,TA,0.5,back,1,724,728,0.9945054945054945,4,17;29;43,0.3396831807368533,0.020486010830493572,0.8824066499188127,0.015917550945109906
B-A-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TA:0.5:random,TA,0.5,random,3,724,728,0.9945054945054945,4,17;29;43,0.3448946233981487,0.010519413714288764,0.8679416558858573,0.013098572901499217
B-A-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TA:0.7:front,TA,0.7,front,1,718,728,0.9862637362637363,10,17;29;43,0.3394308260519885,0.003813948170688181,0.9155914125809571,0.02803169199253187
B-A-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TA:0.7:middle,TA,0.7,middle,1,718,728,0.9862637362637363,10,17;29;43,0.3519431450591924,0.015036331670814664,0.889680060610845,0.02089718288778684
B-A-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TA:0.7:back,TA,0.7,back,1,718,728,0.9862637362637363,10,17;29;43,0.3391601527809042,0.012473610936979488,0.9065974567431659,0.008334540892982344
B-A-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TA:0.7:random,TA,0.7,random,3,718,728,0.9862637362637363,10,17;29;43,0.34160678571638914,0.01202349584641346,0.9161127767796325,0.022742456459142597
B-A-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TV:0.1:front,TV,0.1,front,1,703,728,0.9656593406593407,25,17;29;43,0.3654756438740783,0.009693623980381887,0.8450225580143278,0.006929744568220537
B-A-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TV:0.1:middle,TV,0.1,middle,1,703,728,0.9656593406593407,25,17;29;43,0.3654756438740783,0.009693623980381887,0.8450225580143278,0.006929744568220537
B-A-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TV:0.1:back,TV,0.1,back,1,703,728,0.9656593406593407,25,17;29;43,0.3654756438740783,0.009693623980381887,0.8450225580143278,0.006929744568220537
B-A-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TV:0.1:random,TV,0.1,random,3,703,728,0.9656593406593407,25,17;29;43,0.3654756438740783,0.009693623980381887,0.8450225580143278,0.006929744568220543
B-A-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TV:0.3:front,TV,0.3,front,1,703,728,0.9656593406593407,25,17;29;43,0.3654756438740783,0.009693623980381887,0.8450225580143278,0.006929744568220537
B-A-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TV:0.3:middle,TV,0.3,middle,1,703,728,0.9656593406593407,25,17;29;43,0.3654756438740783,0.009693623980381887,0.8450225580143278,0.006929744568220537
B-A-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TV:0.3:back,TV,0.3,back,1,703,728,0.9656593406593407,25,17;29;43,0.3654756438740783,0.009693623980381887,0.8450225580143278,0.006929744568220537
B-A-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TV:0.3:random,TV,0.3,random,3,703,728,0.9656593406593407,25,17;29;43,0.3654756438740783,0.009693623980381887,0.8450225580143278,0.006929744568220543
B-A-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TV:0.5:front,TV,0.5,front,1,703,728,0.9656593406593407,25,17;29;43,0.3654756438740783,0.009693623980381887,0.8450225580143278,0.006929744568220537
B-A-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TV:0.5:middle,TV,0.5,middle,1,703,728,0.9656593406593407,25,17;29;43,0.3654756438740783,0.009693623980381887,0.8450225580143278,0.006929744568220537
B-A-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TV:0.5:back,TV,0.5,back,1,703,728,0.9656593406593407,25,17;29;43,0.3654756438740783,0.009693623980381887,0.8450225580143278,0.006929744568220537
B-A-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TV:0.5:random,TV,0.5,random,3,703,728,0.9656593406593407,25,17;29;43,0.3654756438740783,0.009693623980381887,0.8450225580143278,0.006929744568220543
B-A-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TV:0.7:front,TV,0.7,front,1,694,728,0.9532967032967034,34,17;29;43,0.3654756438740783,0.009693623980381887,0.8450225580143278,0.006929744568220537
B-A-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TV:0.7:middle,TV,0.7,middle,1,694,728,0.9532967032967034,34,17;29;43,0.3654756438740783,0.009693623980381887,0.8450225580143278,0.006929744568220537
B-A-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TV:0.7:back,TV,0.7,back,1,694,728,0.9532967032967034,34,17;29;43,0.3654756438740783,0.009693623980381887,0.8450225580143278,0.006929744568220537
B-A-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TV:0.7:random,TV,0.7,random,3,694,728,0.9532967032967034,34,17;29;43,0.3654756438740783,0.009693623980381887,0.8450225580143278,0.006929744568220543
B-A-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,AV:0.1:front,AV,0.1,front,1,703,728,0.9656593406593407,25,17;29;43,0.3496435440547143,0.012923534121789105,0.8506310375010973,0.009382655319580727
B-A-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,AV:0.1:middle,AV,0.1,middle,1,703,728,0.9656593406593407,25,17;29;43,0.35228712718557453,0.011510228967147582,0.8460270560970944,0.010349667190053861
B-A-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,AV:0.1:back,AV,0.1,back,1,703,728,0.9656593406593407,25,17;29;43,0.3582118575338813,0.005735979837384301,0.8435699340197939,0.007714559916919472
B-A-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,AV:0.1:random,AV,0.1,random,3,703,728,0.9656593406593407,25,17;29;43,0.35524306439565256,0.010247878163361328,0.8484906693243358,0.008592783989588364
B-A-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,AV:0.3:front,AV,0.3,front,1,703,728,0.9656593406593407,25,17;29;43,0.3602501310249601,0.005723164492846497,0.8590596634378097,0.010376755941485715
B-A-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,AV:0.3:middle,AV,0.3,middle,1,703,728,0.9656593406593407,25,17;29;43,0.350665539758868,0.02084612225233537,0.8568039873472374,0.018116995519895717
B-A-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,AV:0.3:back,AV,0.3,back,1,703,728,0.9656593406593407,25,17;29;43,0.3593772282022902,0.0034790128041654496,0.8589235333118254,0.0087464694548021
B-A-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,AV:0.3:random,AV,0.3,random,3,703,728,0.9656593406593407,25,17;29;43,0.35256216387049005,0.009742438522118743,0.8601536280833936,0.01168114366826621
B-A-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,AV:0.5:front,AV,0.5,front,1,703,728,0.9656593406593407,25,17;29;43,0.3600186326338375,0.009785473769539676,0.8677156714681683,0.013139835305547277
B-A-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,AV:0.5:middle,AV,0.5,middle,1,703,728,0.9656593406593407,25,17;29;43,0.34628507714108175,0.020093256108087185,0.8716707826002915,0.022952782613866237
B-A-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,AV:0.5:back,AV,0.5,back,1,703,728,0.9656593406593407,25,17;29;43,0.33866906916391065,0.017506528538558913,0.881968675835786,0.015022693797944155
B-A-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,AV:0.5:random,AV,0.5,random,3,703,728,0.9656593406593407,25,17;29;43,0.3475343040179158,0.006210763722051493,0.8727656742893165,0.017939963939304224
B-A-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,AV:0.7:front,AV,0.7,front,1,694,728,0.9532967032967034,34,17;29;43,0.3433135959442361,0.0017062678091761627,0.9126519012920437,0.02652431889638657
B-A-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,AV:0.7:middle,AV,0.7,middle,1,694,728,0.9532967032967034,34,17;29;43,0.35345829716905525,0.014703687198929283,0.8891111987135173,0.019918414912979382
B-A-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,AV:0.7:back,AV,0.7,back,1,694,728,0.9532967032967034,34,17;29;43,0.33666171428029873,0.010734393841954949,0.9057818495377113,0.007951638101498296
B-A-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,AV:0.7:random,AV,0.7,random,3,694,728,0.9532967032967034,34,17;29;43,0.3432026939480193,0.004290395008374644,0.9059466432014728,0.02250021316679081
B-CAT-identity,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,T:0.1:front,T,0.1,front,1,728,728,1.0,0,17;29;43,0.599828580607834,0.015926673793672675,0.6781255245814032,0.03690331525532195
B-CAT-identity,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,T:0.1:middle,T,0.1,middle,1,728,728,1.0,0,17;29;43,0.5979669520825764,0.006942407092598853,0.6739893917508928,0.030429761128504297
B-CAT-identity,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,T:0.1:back,T,0.1,back,1,728,728,1.0,0,17;29;43,0.600457368633055,0.011747789001241104,0.6844834242645567,0.046840033234597005
B-CAT-identity,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,T:0.1:random,T,0.1,random,3,728,728,1.0,0,17;29;43,0.604061420770883,0.015144724597304562,0.676978195743613,0.03289093912468252
B-CAT-identity,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,T:0.3:front,T,0.3,front,1,728,728,1.0,0,17;29;43,0.5950587363723594,0.017743207148563332,0.6923643222422277,0.03536866662189943
B-CAT-identity,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,T:0.3:middle,T,0.3,middle,1,728,728,1.0,0,17;29;43,0.5967150533232776,0.0162505675485741,0.6743427250476621,0.02718750264875927
B-CAT-identity,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,T:0.3:back,T,0.3,back,1,728,728,1.0,0,17;29;43,0.5935480706281396,0.015980414582759398,0.6900908584337749,0.04439195930122525
B-CAT-identity,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,T:0.3:random,T,0.3,random,3,728,728,1.0,0,17;29;43,0.5862095097764529,0.013027817486366756,0.684306368681007,0.028708460922903405
B-CAT-identity,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,T:0.5:front,T,0.5,front,1,728,728,1.0,0,17;29;43,0.5880624956346207,0.012874829106593216,0.7058523769000346,0.030567518077756546
B-CAT-identity,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,T:0.5:middle,T,0.5,middle,1,728,728,1.0,0,17;29;43,0.589031629422219,0.008864659016437933,0.680622262235551,0.033032858729568536
B-CAT-identity,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,T:0.5:back,T,0.5,back,1,728,728,1.0,0,17;29;43,0.5824179525282179,0.013604637577701991,0.6969606833755901,0.04295722456497756
B-CAT-identity,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,T:0.5:random,T,0.5,random,3,728,728,1.0,0,17;29;43,0.5847703161382709,0.013318921693897546,0.6909717068662943,0.030618648825174486
B-CAT-identity,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,T:0.7:front,T,0.7,front,1,728,728,1.0,0,17;29;43,0.581229556817936,0.013550141400155855,0.7182040261305658,0.04237328506338327
B-CAT-identity,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,T:0.7:middle,T,0.7,middle,1,728,728,1.0,0,17;29;43,0.5789890695022593,0.010787457216225212,0.7080189476775306,0.05722923263863409
B-CAT-identity,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,T:0.7:back,T,0.7,back,1,728,728,1.0,0,17;29;43,0.5626882066450739,0.012073023266453676,0.7099143499932797,0.02521226600205497
B-CAT-identity,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,T:0.7:random,T,0.7,random,3,728,728,1.0,0,17;29;43,0.5816531929034919,0.00496305226095907,0.7063459952383061,0.043722551339761155
B-CAT-identity,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,A:0.1:front,A,0.1,front,1,724,728,0.9945054945054945,4,17;29;43,0.6027160604305918,0.011630192687768336,0.6752642550935964,0.033655198404967265
B-CAT-identity,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,A:0.1:middle,A,0.1,middle,1,724,728,0.9945054945054945,4,17;29;43,0.6009565334027611,0.012976238225472662,0.6736637800627033,0.033957045463587146
B-CAT-identity,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,A:0.1:back,A,0.1,back,1,724,728,0.9945054945054945,4,17;29;43,0.6036945394943664,0.00887890232874938,0.6748149409304793,0.03356664936114652
B-CAT-identity,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,A:0.1:random,A,0.1,random,3,724,728,0.9945054945054945,4,17;29;43,0.6004895788691952,0.010102793133980775,0.6747254590566486,0.03337339238731395
B-CAT-identity,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,A:0.3:front,A,0.3,front,1,724,728,0.9945054945054945,4,17;29;43,0.5996619414011962,0.012018266127135347,0.6776224875848462,0.03505137911274818
B-CAT-identity,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,A:0.3:middle,A,0.3,middle,1,724,728,0.9945054945054945,4,17;29;43,0.5970912908991146,0.012406551612803492,0.6731642319980146,0.03465895019226392
B-CAT-identity,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,A:0.3:back,A,0.3,back,1,724,728,0.9945054945054945,4,17;29;43,0.5999534676565575,0.007311150262758538,0.6757494686888214,0.032265135355221394
B-CAT-identity,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,A:0.3:random,A,0.3,random,3,724,728,0.9945054945054945,4,17;29;43,0.5961811505302542,0.006957535199686634,0.6749170331465467,0.03362841784398816
B-CAT-identity,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,A:0.5:front,A,0.5,front,1,724,728,0.9945054945054945,4,17;29;43,0.5990332617119516,0.00839868191896794,0.6796797910758006,0.03787036624036602
B-CAT-identity,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,A:0.5:middle,A,0.5,middle,1,724,728,0.9945054945054945,4,17;29;43,0.5982734929055847,0.015044797999478771,0.6730066181781286,0.03613442394492966
B-CAT-identity,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,A:0.5:back,A,0.5,back,1,724,728,0.9945054945054945,4,17;29;43,0.5973607628299339,0.01400587464227099,0.6754410668244427,0.03215553869028788
B-CAT-identity,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,A:0.5:random,A,0.5,random,3,724,728,0.9945054945054945,4,17;29;43,0.5935010717890795,0.01247259845963394,0.6744761665565827,0.03516605124886618
B-CAT-identity,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,A:0.7:front,A,0.7,front,1,718,728,0.9862637362637363,10,17;29;43,0.5941299903919535,0.013717729531505504,0.6796365380751447,0.040043737832716246
B-CAT-identity,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,A:0.7:middle,A,0.7,middle,1,718,728,0.9862637362637363,10,17;29;43,0.5967183002447288,0.01948628603268883,0.6736976534543212,0.037832189930385056
B-CAT-identity,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,A:0.7:back,A,0.7,back,1,718,728,0.9862637362637363,10,17;29;43,0.5963355697077911,0.006930512531619366,0.6756012456290849,0.03374104079665838
B-CAT-identity,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,A:0.7:random,A,0.7,random,3,718,728,0.9862637362637363,10,17;29;43,0.5953835133928941,0.014077216716263536,0.679448369786367,0.03765759902898501
B-CAT-identity,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,V:0.1:front,V,0.1,front,1,703,728,0.9656593406593407,25,17;29;43,0.603579564646484,0.011829807369962305,0.6739822620329372,0.03404405352799269
B-CAT-identity,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,V:0.1:middle,V,0.1,middle,1,703,728,0.9656593406593407,25,17;29;43,0.5996378107785315,0.0086419365573727,0.6741125196713256,0.033556979189384877
B-CAT-identity,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,V:0.1:back,V,0.1,back,1,703,728,0.9656593406593407,25,17;29;43,0.6023578550623712,0.008838319696927888,0.673948015492687,0.03323628805000769
B-CAT-identity,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,V:0.1:random,V,0.1,random,3,703,728,0.9656593406593407,25,17;29;43,0.6022465782677392,0.010685847056485781,0.6739655694058216,0.033647331475409346
B-CAT-identity,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,V:0.3:front,V,0.3,front,1,703,728,0.9656593406593407,25,17;29;43,0.6022130269987035,0.011050403398192767,0.6736705445394201,0.035651528570286514
B-CAT-identity,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,V:0.3:middle,V,0.3,middle,1,703,728,0.9656593406593407,25,17;29;43,0.5961641676750493,0.009854898432616027,0.674102749278986,0.0334415833950281
B-CAT-identity,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,V:0.3:back,V,0.3,back,1,703,728,0.9656593406593407,25,17;29;43,0.6023067499350871,0.010570898579579697,0.6754872798628107,0.03178233858745852
B-CAT-identity,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,V:0.3:random,V,0.3,random,3,703,728,0.9656593406593407,25,17;29;43,0.5994519690855963,0.009708612429427546,0.6743733225235663,0.03334277085656919
B-CAT-identity,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,V:0.5:front,V,0.5,front,1,703,728,0.9656593406593407,25,17;29;43,0.5996122828470892,0.008468609195062728,0.6742690831143814,0.03704752845361355
